match_id,inning,over,ball,batsman_runs,bowler_runs,is_wicket
1067,2,20,1,2,4,0
895,1,4,2,1,0,0
1363,1,18,2,1,3,0
481,2,14,3,0,0,0
1809,1,13,2,2,0,0
851,2,4,3,6,2,0
666,2,2,2,0,6,0
1567,1,4,2,1,0,1
1494,2,11,1,0,0,1
554,2,3,5,0,0,0
607,1,19,5,6,0,0
573,2,5,1,3,0,1
853,2,18,3,3,0,0
878,2,19,3,1,0,0
131,1,10,1,3,0,0
648,1,3,4,2,4,0
1852,2,11,5,6,4,0
755,2,17,2,2,6,0
222,2,7,1,4,6,1
1243,2,13,5,3,6,0
1225,2,4,6,2,0,0
493,2,1,1,2,6,0
955,1,3,1,1,6,0
1249,2,15,4,6,4,0
1853,1,13,4,0,1,1
126,1,11,2,4,4,0
276,1,7,2,2,0,0
1309,2,13,4,4,0,0
955,2,3,3,3,6,1
194,2,16,2,0,1,0
1013,1,19,6,3,0,1
508,1,15,5,4,0,1
654,1,3,6,3,0,0
1120,2,16,2,0,1,0
1514,1,10,4,2,0,1
645,1,4,4,3,4,0
241,1,15,2,1,6,1
325,1,7,1,1,0,0
1496,2,15,4,3,3,1
973,1,9,4,1,0,0
599,1,12,3,3,3,1
1971,1,13,1,4,6,0
1170,2,7,4,0,3,0
1863,2,2,4,0,4,0
1385,1,17,1,0,1,0
619,1,12,1,3,0,0
1688,1,10,3,1,0,1
1330,1,14,6,3,0,1
913,2,3,4,4,1,0
1963,2,14,1,2,0,0
893,2,18,1,0,6,1
560,2,6,1,3,6,0
250,1,7,3,0,6,0
1197,1,15,1,2,0,0
1278,2,18,3,0,3,1
1080,1,17,6,3,0,0
1360,1,12,3,0,4,1
1543,2,15,4,3,0,1
550,1,3,2,4,2,0
222,2,19,6,0,0,1
22,1,18,6,4,3,1
965,2,13,5,1,6,0
76,2,14,3,3,0,0
1290,2,19,2,1,4,0
1973,2,11,6,6,3,0
91,1,5,2,6,0,0
1031,2,12,3,0,2,0
1734,1,4,1,6,0,0
464,1,14,1,2,0,1
888,1,16,3,4,0,0
1087,2,10,2,1,0,0
589,2,12,3,1,3,1
592,2,10,5,3,4,0
1625,1,12,4,1,0,1
600,1,5,3,0,3,0
451,2,19,5,0,1,1
122,1,16,2,4,0,1
892,1,17,5,3,0,1
952,2,18,2,3,0,1
814,2,19,5,0,2,0
840,1,12,1,4,1,1
1932,1,17,2,0,4,0
31,2,4,3,0,1,0
742,1,15,6,2,1,1
1215,2,2,1,2,4,1
518,1,20,5,3,0,0
69,1,12,4,0,6,1
713,1,11,4,2,1,0
582,1,17,1,2,0,1
1734,2,4,4,2,2,1
1440,2,16,5,0,3,1
319,1,7,6,3,3,1
1163,1,19,3,4,2,0
70,2,1,5,3,1,0
1922,2,2,4,1,4,1
1792,2,2,6,6,4,0
590,1,2,6,4,1,1
1961,1,15,3,3,6,0
1937,2,19,1,4,2,0
1832,2,15,3,2,0,0
1206,2,18,1,1,3,0
990,1,7,6,1,0,0
488,2,14,1,1,0,0
985,2,11,4,3,0,0
1691,2,18,2,2,1,1
257,1,4,6,1,0,0
1177,2,17,5,4,0,0
1252,1,14,4,4,2,0
1148,1,20,2,3,1,1
1725,1,6,6,0,0,0
1633,2,13,4,3,2,0
397,1,16,3,3,6,0
1027,2,9,4,6,6,0
700,1,10,3,2,1,0
1245,2,16,1,1,3,0
1242,2,17,4,1,3,0
1642,2,4,3,0,6,0
1998,2,10,2,4,0,0
119,1,4,3,6,0,1
1353,1,10,6,0,2,0
1220,1,10,5,6,0,0
1725,2,14,4,0,4,1
895,1,3,4,3,6,0
1423,2,8,2,4,1,1
1097,2,14,1,3,3,0
234,2,6,2,0,2,0
51,1,9,3,6,6,0
1197,1,7,1,0,0,1
1153,2,20,5,4,0,0
189,1,9,5,4,3,0
544,1,20,4,4,0,1
1983,2,18,1,2,6,1
982,1,1,3,3,0,0
1902,2,14,6,6,4,0
15,1,20,4,0,4,0
879,2,15,3,6,6,0
862,2,16,3,1,4,1
92,2,14,4,4,0,0
1074,1,12,1,3,2,1
1631,1,1,1,6,2,1
205,2,12,1,6,3,1
1080,1,7,5,0,0,1
125,2,18,3,0,2,1
883,1,18,6,2,4,1
1647,2,11,3,1,6,0
1251,2,6,4,4,3,0
885,2,12,4,1,3,0
90,1,16,4,3,4,1
1998,1,11,2,1,6,1
1301,2,9,2,6,4,1
496,1,11,6,0,0,0
140,2,13,1,0,3,0
1104,1,3,5,4,0,0
1517,2,16,1,6,2,0
946,2,12,3,3,1,0
1942,1,9,6,0,2,0
1421,2,5,6,0,4,0
1817,2,8,1,0,1,0
1465,1,11,3,0,4,0
1507,2,10,3,6,1,0
1434,1,20,6,2,1,1
1793,1,16,1,6,6,1
336,1,16,5,2,3,1
377,2,16,5,0,2,0
1303,2,19,5,4,1,0
652,2,15,5,0,0,0
896,1,12,2,3,0,0
1997,1,3,3,0,1,0
1223,2,2,2,0,6,0
1808,2,8,5,0,2,1
919,1,17,4,1,1,0
1772,2,13,1,0,4,1
1963,1,11,2,0,0,0
809,1,14,2,1,1,0
1272,2,20,4,3,1,0
1862,2,4,2,4,2,0
1443,1,20,3,2,4,0
386,2,15,6,1,0,0
1999,2,13,1,6,4,1
769,2,1,3,6,0,0
997,2,14,4,0,6,0
1099,2,6,3,1,0,1
110,2,5,6,0,2,0
62,1,19,4,3,0,0
1468,1,1,1,2,3,1
1502,1,3,3,4,0,0
1089,1,19,5,0,6,0
1976,1,19,1,4,3,0
1243,1,6,3,4,4,1
821,1,1,1,1,6,0
1552,1,12,1,2,0,1
252,2,19,5,6,0,0
1615,1,10,1,3,0,0
965,2,15,3,2,0,0
1319,2,2,3,3,4,0
199,2,3,5,1,0,0
1853,2,8,5,3,0,1
1308,2,1,2,2,0,1
595,2,17,3,6,0,0
1783,1,3,2,0,0,0
1191,2,5,4,0,3,0
180,1,7,6,4,0,0
787,2,20,3,4,1,0
1981,2,15,5,3,0,1
1380,1,15,2,6,0,1
1011,2,9,4,0,0,0
1986,2,3,6,2,1,0
430,1,11,5,6,2,1
314,2,2,6,1,0,1
697,2,4,4,2,1,1
1323,1,8,5,4,4,0
21,1,5,5,3,4,1
206,1,19,4,6,2,1
557,2,9,5,4,2,0
1967,1,18,3,3,0,1
1320,2,10,2,2,4,0
181,2,16,5,4,3,0
166,2,17,4,0,0,0
263,2,14,6,3,0,0
1114,1,6,2,4,3,0
1117,2,16,4,2,6,1
1018,1,1,2,6,0,1
1248,2,11,4,0,0,0
935,2,18,5,2,2,0
222,1,9,3,6,2,0
1846,2,15,6,1,6,0
1758,1,15,4,0,1,0
847,1,16,2,6,0,0
511,1,11,6,0,6,1
194,1,20,6,1,1,0
805,1,9,5,1,0,0
94,1,15,6,0,0,1
229,2,17,4,0,0,0
777,1,13,5,3,3,1
1182,1,5,4,2,0,0
1450,1,1,6,0,1,1
427,2,20,2,0,1,0
1911,2,11,3,0,1,1
1360,2,6,4,3,3,0
392,2,1,6,3,6,1
387,2,1,3,4,6,0
1158,2,12,3,4,2,0
581,1,9,1,3,0,0
365,2,13,5,4,4,0
1218,1,8,6,4,0,1
1049,1,14,6,0,2,1
1860,1,16,4,0,4,1
567,2,10,3,1,6,0
1025,2,12,3,6,0,1
17,1,15,2,0,4,1
453,2,9,6,2,3,1
1,1,9,4,4,2,1
1966,2,11,3,4,6,1
1178,2,11,1,0,3,1
1777,1,11,4,1,3,0
131,1,3,1,0,0,0
278,2,19,6,4,2,0
1970,2,11,4,3,0,1
1186,2,19,1,1,0,1
93,1,1,4,3,1,1
717,1,17,6,0,3,1
1854,2,3,5,4,0,0
1257,2,11,6,0,3,0
1732,2,17,6,3,3,0
680,1,8,1,0,2,1
115,1,11,2,2,6,0
34,2,5,5,0,6,0
829,2,14,5,4,6,1
228,1,6,1,0,0,1
593,2,4,6,0,4,0
1605,1,19,1,2,6,1
1704,2,4,6,0,0,1
597,1,14,2,6,1,0
1657,1,8,6,6,4,0
1336,2,2,1,6,6,0
1435,2,17,6,6,1,1
1231,2,11,2,2,0,0
607,1,14,3,0,6,1
1991,2,14,6,3,0,0
153,1,3,5,0,2,0
993,2,16,6,2,6,0
1058,1,10,5,0,0,1
1139,2,17,2,4,4,0
765,2,8,6,6,0,0
1165,2,5,2,0,0,1
358,2,1,3,6,0,1
829,1,10,1,1,4,0
1735,1,19,2,2,6,0
1091,2,11,6,6,0,0
406,1,11,3,4,4,0
1911,2,16,3,4,0,1
261,2,5,1,6,6,1
672,2,12,4,6,6,1
1697,1,18,6,0,4,0
943,1,15,3,0,2,0
199,1,11,3,6,6,0
821,2,8,3,3,0,1
506,1,1,5,4,2,0
886,1,17,4,3,0,0
243,1,13,4,0,2,0
603,2,1,6,4,4,0
532,2,5,5,0,0,0
1339,2,18,1,2,0,0
897,1,6,2,0,6,0
1226,1,6,6,1,0,0
1051,1,7,1,0,2,1
1963,1,16,1,4,0,0
1846,2,19,4,0,6,0
395,2,18,1,6,6,1
183,1,11,2,1,3,0
842,1,13,3,1,4,0
196,1,10,5,4,4,0
632,1,11,2,2,0,0
1869,2,16,2,0,1,0
243,2,6,6,4,6,0
1504,2,4,3,6,2,0
368,2,19,1,3,1,1
1294,1,10,2,1,0,0
313,1,6,1,0,3,1
1501,2,16,5,6,0,0
1148,2,1,5,1,0,1
659,2,10,4,1,4,0
84,1,9,2,0,4,1
664,2,7,4,2,4,1
341,1,5,4,1,2,1
566,2,4,3,6,6,1
99,2,13,5,6,0,0
75,2,19,2,3,0,0
143,2,12,5,0,1,1
376,1,4,3,6,2,0
417,1,4,5,6,4,0
661,1,10,2,2,1,1
354,2,15,5,0,4,1
352,1,5,5,1,0,0
866,1,1,4,1,1,0
992,1,12,6,3,2,1
1029,1,18,6,0,6,0
1810,2,10,3,0,1,0
198,2,6,3,0,2,0
1215,2,2,6,2,0,0
1715,1,15,4,3,1,0
532,2,9,6,3,3,0
1381,1,17,5,2,3,0
1191,1,7,1,0,0,0
1455,2,4,2,6,4,1
915,1,17,5,6,2,0
757,2,13,6,2,6,0
1592,2,15,2,0,4,0
1159,1,17,6,0,3,0
1607,1,20,6,1,1,1
1528,2,1,6,0,0,1
1416,2,20,6,3,4,0
10,1,1,3,0,2,0
4,1,5,5,0,1,0
1810,1,3,3,0,1,0
1751,2,7,5,3,4,1
1940,2,7,4,1,2,0
1095,2,1,5,1,1,0
1411,1,13,3,6,2,0
1276,1,9,5,6,6,1
1067,1,16,1,0,2,0
1702,1,17,4,4,3,1
801,2,8,2,6,1,1
1865,2,4,3,1,6,0
1395,2,16,3,1,4,0
755,2,13,4,2,0,1
1167,2,4,4,0,4,1
726,1,5,5,3,0,0
986,2,4,1,6,6,0
1124,2,11,4,4,0,0
1648,2,6,3,0,0,0
1814,2,5,1,0,3,1
469,2,7,2,0,0,1
1689,2,20,1,1,3,1
426,1,1,1,1,0,1
1281,1,14,6,0,6,1
1124,1,6,5,6,1,0
1096,2,11,2,1,1,0
409,1,7,6,0,0,1
803,2,19,3,0,3,0
396,1,20,6,2,1,1
270,1,15,6,4,1,1
1773,2,16,1,6,0,0
951,2,10,2,3,3,1
1932,2,6,5,1,0,0
1962,2,12,6,3,4,0
1081,2,12,5,3,4,0
1982,2,2,5,2,0,1
1393,2,20,5,3,0,1
1472,1,2,1,4,0,1
813,1,19,3,6,3,1
994,2,17,5,6,1,0
944,2,19,2,3,6,0
1320,2,15,1,2,1,0
1883,2,11,4,1,0,1
727,1,10,6,0,1,0
1843,1,19,5,4,1,0
1057,2,6,5,0,0,1
1205,1,12,1,3,0,0
1733,1,17,4,0,2,0
878,1,15,3,2,1,0
202,1,9,3,0,4,0
336,1,9,3,6,0,0
65,1,3,4,0,1,0
1977,1,5,4,6,3,0
73,2,7,4,3,0,1
1440,2,18,3,0,2,0
990,2,5,3,6,0,1
1903,2,10,3,0,6,1
963,2,14,5,6,2,1
1654,1,7,4,0,0,0
1259,1,6,5,0,3,1
1833,2,15,2,6,0,1
1959,1,6,4,0,2,0
558,2,4,5,0,3,1
360,2,8,6,6,6,1
398,2,18,5,0,2,1
1815,2,20,1,3,6,0
1564,1,13,4,1,0,0
503,2,3,5,0,3,0
811,1,18,4,3,6,0
1607,2,10,1,0,4,0
291,1,3,3,4,0,0
60,2,10,1,3,6,0
1607,1,4,5,4,0,0
1970,2,7,2,0,1,0
1117,2,19,5,2,4,1
733,2,10,3,3,6,1
260,2,20,5,1,0,1
1549,2,9,4,4,2,1
1614,2,8,4,6,3,0
29,2,6,6,1,1,0
55,2,2,2,0,0,0
88,1,16,2,1,4,1
1178,1,18,6,1,0,1
427,2,16,6,3,2,0
1766,1,8,2,2,1,1
320,1,17,3,2,6,0
1247,2,16,6,1,0,0
1031,2,12,1,0,3,0
636,2,12,5,3,0,0
1391,2,2,4,3,4,0
483,2,8,3,0,1,0
25,2,3,6,4,6,0
72,1,16,3,3,1,1
808,2,7,5,2,1,0
715,1,3,4,0,0,0
407,2,10,6,1,1,0
41,2,20,1,0,3,0
1937,2,18,2,3,1,0
1736,1,8,2,3,3,0
968,2,13,1,2,1,1
337,2,7,1,4,3,1
640,2,18,6,6,1,1
1080,1,14,6,6,1,1
441,1,10,2,2,1,0
139,2,12,5,6,6,0
1340,1,6,3,0,2,0
1063,1,17,5,0,1,0
601,1,6,5,2,0,0
1022,2,19,2,2,0,0
1708,2,12,2,0,6,1
1681,1,7,5,0,2,1
1845,2,14,2,3,2,0
1255,2,16,6,2,6,0
347,1,20,1,3,6,1
1630,1,10,4,0,1,1
167,2,13,4,1,3,0
210,2,9,6,1,0,0
973,2,13,5,0,3,0
861,2,8,6,1,1,0
1568,1,10,2,0,2,0
1364,2,20,2,2,6,0
1132,2,5,2,0,1,1
1300,2,15,2,3,1,0
1840,1,3,3,2,0,0
893,2,7,3,4,0,0
162,2,18,4,3,2,0
252,1,6,4,6,4,0
1302,1,9,3,6,3,0
1270,1,3,4,2,2,1
1275,2,2,1,4,1,0
1627,1,11,3,1,0,0
1315,2,16,2,6,6,0
459,1,19,6,0,0,0
1685,1,20,1,2,4,0
1761,1,20,1,2,3,0
1317,2,17,2,2,4,0
1706,2,13,4,3,3,1
945,2,11,2,4,1,0
681,1,1,5,2,0,0
379,2,10,5,3,3,0
731,2,14,4,3,4,0
741,1,5,1,1,2,0
439,1,11,6,4,3,1
1248,1,5,3,1,2,0
1786,2,13,3,0,6,1
1682,1,16,6,1,0,0
950,2,9,4,2,3,0
1787,1,4,2,2,0,1
929,2,8,4,1,1,1
1115,2,11,3,0,0,0
220,1,8,1,6,2,0
1270,2,10,6,1,3,0
1082,1,8,5,1,0,1
1523,1,9,6,0,3,0
1264,1,1,6,4,1,0
456,1,13,5,4,0,1
1717,2,4,1,4,4,0
936,2,7,1,0,0,0
548,1,6,2,0,3,1
1881,2,6,1,6,6,0
1433,1,3,5,0,2,0
1581,2,15,1,6,0,1
931,2,9,4,2,3,0
1672,2,1,2,3,3,1
1593,2,13,5,6,4,1
1828,1,15,3,3,1,0
678,2,20,5,0,4,0
1382,1,1,2,0,4,1
1335,2,9,5,6,2,0
1951,2,13,6,6,4,0
1463,1,4,5,3,6,0
471,2,11,6,1,1,0
1340,2,9,2,1,6,0
465,2,20,4,3,4,0
1319,2,17,6,2,0,0
1641,1,15,1,0,0,1
1103,1,8,4,6,1,1
1284,2,4,2,3,6,1
320,2,10,1,2,1,0
1363,2,4,1,3,0,0
98,2,7,6,0,0,0
524,1,8,1,0,4,0
1234,2,8,2,1,4,1
1814,1,3,2,4,6,0
1076,1,16,6,2,6,1
1812,2,5,6,6,2,0
297,2,7,5,0,4,0
985,1,12,2,1,2,0
920,1,10,1,4,4,1
714,1,6,6,4,2,0
1787,2,14,3,2,6,0
380,2,5,6,0,2,0
50,2,4,2,3,2,1
1550,1,16,4,6,3,0
1855,1,10,5,2,0,1
1273,2,7,3,2,0,0
1553,1,3,3,3,3,0
1221,1,18,5,2,2,0
1346,1,10,6,2,3,0
1020,1,11,4,3,4,1
1422,2,20,3,4,4,0
1045,2,3,4,0,0,0
1007,2,2,4,6,4,1
835,2,1,6,1,0,1
330,2,11,2,3,0,0
69,1,11,1,2,4,0
215,1,7,1,1,0,1
1630,2,12,2,1,4,0
1065,2,1,3,6,0,1
1534,2,14,3,1,1,0
674,2,14,2,1,1,0
792,1,8,6,3,0,0
173,2,7,1,6,4,0
1682,2,18,5,3,0,0
1077,2,16,3,1,0,1
1746,2,15,4,2,2,0
160,2,16,6,1,1,1
393,2,12,3,0,0,1
1265,1,12,3,1,2,1
95,2,16,3,0,6,0
513,1,2,4,2,0,0
284,2,18,4,2,0,0
1404,1,11,2,3,0,1
1201,1,6,3,3,6,0
1555,1,20,2,0,6,0
982,1,2,5,4,0,0
236,2,10,4,3,0,1
828,1,18,5,4,3,0
146,1,11,4,0,1,0
300,2,10,2,0,1,0
1537,2,16,2,6,4,1
64,2,8,2,4,3,0
1812,1,12,3,2,4,0
964,1,6,6,0,4,1
1062,2,4,5,2,0,1
1231,1,2,3,0,0,1
1532,1,2,5,0,4,0
1012,1,1,5,2,1,0
633,2,12,2,2,0,0
1580,2,17,1,6,0,0
1233,1,19,6,1,3,1
1769,2,9,4,6,0,0
272,1,13,6,0,1,1
128,2,17,5,4,3,1
1554,1,13,5,1,4,1
1595,2,16,4,2,4,0
809,1,8,2,6,0,0
1460,2,7,5,3,4,0
383,2,2,3,6,1,0
1708,2,18,4,6,3,0
1462,2,1,4,0,0,0
1780,1,12,5,6,3,1
1180,2,3,5,4,3,0
1551,2,7,5,6,2,0
1086,1,16,2,2,6,0
327,2,10,1,3,2,1
882,2,17,5,0,2,1
1575,1,13,2,0,4,0
988,2,12,3,3,0,1
1854,1,8,2,6,3,0
876,1,9,3,6,1,0
1407,1,19,2,3,4,0
1802,1,3,4,3,1,1
1196,2,11,6,0,6,1
253,2,2,2,0,3,0
222,2,10,2,3,0,0
985,1,11,4,3,3,0
142,1,1,1,6,0,1
346,1,14,4,2,0,1
488,2,15,1,3,4,0
1769,2,1,2,2,0,0
62,1,6,3,6,1,0
1471,2,7,2,0,3,1
59,2,6,1,6,3,1
1681,2,2,3,3,4,1
71,2,20,3,0,3,0
1913,1,12,6,2,2,0
94,1,13,1,6,6,0
1136,2,14,2,0,3,1
1246,1,2,6,0,3,0
1032,2,14,2,2,2,0
1838,2,16,2,0,3,1
546,2,20,6,2,0,0
1728,2,15,3,6,0,0
465,1,13,5,1,1,0
1726,1,16,1,1,2,0
1917,2,1,2,6,6,0
700,1,12,6,2,1,0
1115,1,9,5,6,4,0
1834,2,5,6,2,0,0
1577,1,1,1,2,6,0
1406,2,14,1,2,1,0
1305,2,13,4,0,2,1
1429,2,20,6,0,3,0
488,2,1,5,1,0,0
512,2,8,5,3,1,0
1583,2,19,2,0,2,1
110,2,5,6,0,3,0
766,1,8,3,4,6,0
1336,1,5,2,0,1,0
84,1,6,2,3,4,1
1977,1,15,4,6,3,1
71,1,17,5,0,3,0
218,2,13,5,0,1,1
1044,1,18,2,3,0,1
273,1,17,3,1,2,0
622,2,12,5,1,3,0
1363,2,14,5,0,0,0
1830,2,19,5,6,3,1
742,2,4,1,2,2,1
1287,2,4,6,4,6,1
1013,1,11,4,4,1,0
828,1,17,6,1,1,0
153,2,17,4,0,2,0
763,2,19,6,0,4,0
1707,2,20,3,4,1,0
1200,2,16,4,4,0,0
1724,2,15,1,0,2,1
1685,1,3,4,2,6,0
1227,1,12,1,1,6,0
424,2,4,4,2,6,1
1958,1,15,4,6,3,1
585,1,1,6,3,0,0
220,1,5,6,1,6,0
134,1,10,6,1,0,0
1307,2,14,6,1,4,0
1971,2,11,3,0,1,0
973,1,14,6,6,2,1
1687,1,13,6,2,2,0
1635,1,10,1,3,1,1
648,2,17,5,0,0,0
1160,2,7,5,3,0,0
1928,1,5,1,4,0,1
959,1,8,1,3,3,0
442,2,4,2,2,1,0
1381,2,5,5,3,6,0
742,2,6,3,6,6,0
1328,1,6,4,1,6,0
588,1,18,2,3,3,1
1406,1,4,3,6,4,1
83,2,6,5,0,1,0
1494,2,10,6,4,3,1
313,2,11,6,0,3,0
918,2,3,5,3,2,0
627,2,20,5,3,6,0
591,2,6,2,3,1,0
332,2,12,1,0,6,1
139,2,4,5,0,4,0
73,2,5,6,3,1,0
1787,1,8,2,0,0,0
258,2,11,6,6,4,1
544,2,7,6,6,4,0
918,2,10,1,0,2,0
1067,1,9,5,6,3,0
326,2,9,2,3,1,0
1792,1,20,1,2,2,0
470,2,17,3,0,3,0
604,1,13,6,6,6,0
1484,1,8,1,1,4,0
1357,1,13,5,4,6,1
971,2,10,6,2,0,0
1548,1,7,2,1,3,1
1463,1,9,3,6,0,1
861,1,17,3,2,6,0
1599,1,11,4,1,4,1
252,2,14,1,3,6,0
1212,2,20,1,2,0,1
408,1,1,5,0,4,1
1581,2,20,3,0,6,0
1500,1,9,4,3,2,0
1270,1,10,5,0,3,0
90,2,5,1,3,4,0
1617,1,2,1,0,6,0
691,1,20,3,4,4,0
102,2,9,5,0,0,0
133,1,5,5,0,6,1
1280,1,14,3,0,3,0
634,2,14,5,2,2,0
462,1,14,5,1,0,1
1961,1,20,5,1,2,1
806,1,5,6,0,6,0
649,2,19,5,3,1,0
585,2,5,2,4,6,1
877,2,15,5,0,4,0
1913,1,1,1,6,0,0
1312,2,18,1,2,4,0
1982,1,16,3,2,0,1
800,1,9,1,3,0,0
369,2,20,5,4,4,0
1732,1,8,1,0,0,0
682,2,17,4,6,1,1
170,2,2,1,2,2,0
671,1,12,1,4,1,1
831,1,1,4,4,0,1
622,2,5,2,3,6,0
1410,1,10,1,2,6,0
1234,1,20,2,1,3,1
948,1,4,1,0,3,1
254,1,6,3,3,6,0
59,1,16,1,3,6,0
246,2,16,4,1,6,0
547,1,4,6,2,0,1
1584,2,18,4,2,6,0
1428,2,4,3,1,3,1
98,1,15,1,6,2,0
229,2,14,1,3,3,0
706,1,4,6,6,0,0
106,1,1,4,0,0,0
1998,2,6,2,3,3,0
121,1,3,4,0,3,0
1655,2,13,5,6,0,0
1771,2,11,5,3,0,1
1048,2,20,3,4,3,0
1659,1,6,3,3,1,0
123,2,14,1,6,0,0
1089,1,6,4,6,1,0
584,1,16,5,2,4,0
1604,1,2,6,3,0,1
644,1,7,2,3,6,1
113,1,4,3,2,1,0
1805,1,8,3,3,2,0
919,2,9,2,0,6,0
244,2,6,1,6,2,1
1786,1,10,3,0,0,0
1870,1,20,1,3,3,1
155,1,19,3,0,0,1
1353,2,6,6,3,1,0
1456,1,16,4,2,2,0
1623,2,16,5,3,2,0
626,1,10,4,3,3,1
1422,2,5,5,0,6,0
222,1,20,6,0,6,0
1582,1,13,4,1,2,1
909,1,20,5,3,6,0
378,1,20,6,6,0,0
1873,2,14,1,1,6,0
1283,1,5,5,3,0,1
1342,1,19,1,6,2,0
1082,1,8,6,0,6,0
1396,1,15,4,0,3,0
1708,1,6,3,2,6,0
809,2,5,1,2,0,0
460,2,16,3,4,2,0
1756,2,14,5,1,6,0
627,1,17,1,2,0,0
1370,1,4,4,4,6,0
278,1,18,6,3,2,0
1234,2,10,4,4,0,0
616,1,9,3,0,0,0
876,1,18,4,2,6,0
1798,2,15,2,0,0,0
574,2,16,1,3,0,1
788,2,11,6,2,1,1
654,2,5,4,6,6,0
1255,2,7,4,2,2,0
1409,1,19,1,1,0,1
1819,1,15,6,0,2,0
576,2,17,1,2,3,0
623,2,9,5,0,4,0
159,2,19,5,2,0,1
1380,2,17,3,0,3,1
262,2,12,1,4,1,0
927,1,7,3,3,4,0
1775,2,15,3,0,0,1
868,1,14,6,2,6,1
907,2,15,4,6,0,1
1453,2,13,6,3,4,1
1188,1,6,3,6,1,0
653,1,17,2,3,4,1
563,1,19,2,0,1,1
1925,2,5,4,0,4,0
901,1,15,2,0,2,1
690,1,13,4,6,2,1
567,2,14,2,3,1,0
1848,2,17,3,0,0,0
1385,2,6,1,0,2,1
1540,2,20,1,0,2,0
1313,1,7,6,4,4,0
1734,1,15,4,6,6,0
444,2,13,3,3,4,0
595,2,7,6,4,4,0
1814,1,2,3,4,3,1
1551,1,9,3,3,0,0
356,1,9,4,0,0,0
221,1,7,1,2,2,0
473,1,13,5,1,0,1
1779,1,15,3,1,1,0
1737,1,11,6,0,1,1
879,1,18,6,6,0,0
1534,1,16,1,0,1,0
350,2,1,6,0,0,0
392,1,2,5,0,6,1
775,2,5,4,2,0,1
344,1,12,3,4,4,0
283,1,10,4,0,6,1
316,2,15,2,3,6,0
150,2,11,5,6,6,1
220,1,12,3,0,1,0
336,1,20,6,6,0,1
148,2,16,1,4,6,0
308,2,16,5,0,0,0
1191,2,7,6,6,4,1
972,1,3,3,1,2,1
1063,2,6,4,1,3,0
207,2,15,3,6,6,0
687,1,20,4,1,1,0
1125,1,6,6,0,2,0
1728,1,7,4,3,2,1
1487,2,9,4,0,1,0
1931,1,18,4,3,6,0
614,2,2,1,2,2,0
416,1,8,4,6,2,0
1261,1,19,1,0,0,0
1004,2,18,3,1,0,0
549,2,7,2,0,1,0
487,2,2,4,6,6,0
405,2,17,4,0,1,0
15,1,8,1,6,2,0
397,2,10,1,1,3,0
399,1,5,2,2,6,0
233,1,1,5,0,3,1
568,2,14,4,0,6,0
1382,2,19,1,0,0,0
1990,1,5,3,3,0,0
1383,2,8,4,1,6,1
1616,2,19,2,4,3,0
1287,2,10,6,3,4,0
1032,1,9,6,3,2,0
255,2,14,3,2,3,1
1187,2,9,2,6,6,0
543,2,4,6,0,0,0
618,2,11,5,1,3,1
1723,2,20,3,4,4,1
1367,2,8,6,3,3,1
1035,1,5,3,0,1,1
761,2,14,6,0,6,0
1221,2,12,2,0,2,1
1753,1,17,3,0,0,0
1862,1,20,2,3,4,0
1294,1,15,4,1,6,1
448,2,4,2,3,0,0
1061,2,10,6,4,3,1
1269,1,17,1,2,6,0
1211,2,19,1,0,0,1
891,1,15,6,6,3,1
170,2,18,4,3,4,0
180,2,19,2,3,2,0
1040,1,1,6,3,6,1
1167,1,3,6,4,2,0
557,1,16,6,2,2,1
1119,1,15,1,6,0,1
1573,1,10,1,4,1,1
1532,1,4,4,3,3,0
966,1,18,2,4,3,0
1844,1,7,2,1,4,0
134,2,2,1,4,1,1
568,1,7,2,4,0,0
196,2,16,2,0,4,1
1676,1,20,1,1,4,1
1914,2,13,2,2,0,1
1804,1,13,4,1,3,0
1296,1,19,2,6,3,0
1478,1,5,3,1,3,1
1509,1,6,3,4,1,1
266,1,3,6,2,3,0
808,2,8,1,6,6,0
450,2,20,3,3,3,0
1977,2,19,2,4,0,0
865,1,5,4,0,3,0
141,2,10,1,4,6,0
1080,2,18,1,2,0,0
58,2,12,5,1,0,0
1187,1,15,1,2,6,0
541,2,12,6,2,4,0
441,2,10,6,3,3,0
1692,1,18,3,0,3,0
674,1,12,6,0,3,0
193,1,1,5,4,0,0
260,2,15,4,3,0,0
198,1,15,5,0,0,0
1852,2,12,3,3,4,1
1256,1,16,3,6,1,1
1488,2,7,5,4,4,0
1522,1,7,4,1,4,1
918,2,9,5,3,2,1
413,1,8,6,3,6,1
245,1,11,2,4,0,1
833,2,1,2,1,4,1
575,1,7,5,0,1,0
1285,1,13,3,3,6,1
1760,1,5,5,1,6,0
193,1,20,2,1,2,0
45,2,16,4,2,1,0
299,1,18,4,3,1,0
898,2,18,6,0,6,0
779,1,13,4,0,1,0
876,2,10,4,6,6,1
1279,1,7,1,3,2,0
839,1,9,3,2,0,1
1205,2,1,4,0,3,0
1216,2,1,5,0,0,0
455,1,7,3,0,0,0
29,1,12,1,0,4,0
1856,2,2,2,1,0,0
97,2,14,5,6,0,1
726,2,6,5,0,4,1
482,2,6,2,0,4,1
971,1,2,6,0,2,0
1340,2,12,3,6,0,1
828,2,5,4,0,0,1
740,1,14,2,2,4,0
